DATE,PRICE,SPACE,CATEGORIES
2020-01-22,4950.00,135,"APARTMENT, FURNISHED_FLAT"
2020-03-28,3498.00,115,"APARTMENT, FURNISHED_FLAT"
2020-12-04,4950.00,155,"APARTMENT, FURNISHED_FLAT"
2021-03-02,2350.00,70,"APARTMENT, FURNISHED_FLAT"
2018-03-12,2350.00,70,FURNISHED_FLAT
2020-05-25,1625.00,38,"APARTMENT, FURNISHED_FLAT"
2020-02-08,4950.00,150,"APARTMENT, FURNISHED_FLAT"
2018-02-28,10646.00,105,FURNISHED_FLAT
2019-08-23,2425.00,70,FURNISHED_FLAT
2018-03-12,,125,FURNISHED_FLAT
2019-06-09,1500.00,90,FURNISHED_FLAT
2018-01-31,4450.00,135,FURNISHED_FLAT
2020-06-27,4850.00,145,"APARTMENT, FURNISHED_FLAT"
2018-11-11,3358.00,70,FURNISHED_FLAT
2020-04-18,2325.00,70,"APARTMENT, FURNISHED_FLAT"
2021-05-29,2350.00,70,"APARTMENT, FURNISHED_FLAT"
2019-12-06,2250.00,65,FURNISHED_FLAT
2021-01-06,1950.00,115,"APARTMENT, FURNISHED_FLAT"
2018-07-26,4650.00,150,FURNISHED_FLAT
2020-10-17,2850.00,75,"APARTMENT, FURNISHED_FLAT"
2018-04-16,2450.00,70,FURNISHED_FLAT
2019-12-12,2550.00,70,FURNISHED_FLAT
2019-03-22,1100.00,70,FURNISHED_FLAT
2021-07-07,2550.00,70,"APARTMENT, FURNISHED_FLAT"
2019-04-19,1425.00,70,FURNISHED_FLAT
2019-11-22,3750.00,135,FURNISHED_FLAT
2018-09-17,1650.00,38,FURNISHED_FLAT
2018-10-26,2850.00,105,ROOF_FLAT
2020-02-08,2850.00,70,"APARTMENT, FURNISHED_FLAT"
2020-04-05,1950.00,85,"APARTMENT, FURNISHED_FLAT"
2018-03-05,10646.00,105,FURNISHED_FLAT
2019-11-23,2590.00,100,APARTMENT
2021-03-24,2250.00,70,"APARTMENT, FURNISHED_FLAT"
2021-02-18,1060.00,75,"APARTMENT, FURNISHED_FLAT"
2018-10-15,1485.00,65,FURNISHED_FLAT
2020-04-01,4950.00,158,"APARTMENT, FURNISHED_FLAT"
2021-04-23,3950.00,115,"APARTMENT, FURNISHED_FLAT"
2021-04-23,3490.00,100,"APARTMENT, FURNISHED_FLAT"
2021-02-02,1625.00,38,"APARTMENT, FURNISHED_FLAT"
2020-02-08,1750.00,70,"APARTMENT, FURNISHED_FLAT"
2019-05-30,1650.00,70,FURNISHED_FLAT
2021-01-30,4950.00,150,"APARTMENT, FURNISHED_FLAT"
2019-04-15,5742.00,143,FURNISHED_FLAT
2020-01-04,4106.00,70,"APARTMENT, FURNISHED_FLAT"
2021-03-16,1060.00,90,"APARTMENT, FURNISHED_FLAT"
2020-02-29,4950.00,148,"APARTMENT, FURNISHED_FLAT"
2019-06-20,3950.00,135,FURNISHED_FLAT
2021-06-25,1625.00,38,"APARTMENT, FURNISHED_FLAT"
2019-10-30,5150.00,135,FURNISHED_FLAT
2018-08-10,1.00,6,APARTMENT
2020-03-05,3850.00,148,"APARTMENT, FLAT"
2018-08-27,2200.00,70,FURNISHED_FLAT
2020-10-21,3498.00,120,"APARTMENT, FURNISHED_FLAT"
2019-03-21,2350.00,65,FURNISHED_FLAT
2019-05-03,2450.00,70,FURNISHED_FLAT
2020-01-27,1750.00,75,"APARTMENT, FURNISHED_FLAT"
2020-02-14,4715.00,65,"APARTMENT, FURNISHED_FLAT"
2019-07-26,5550.00,143,FURNISHED_FLAT
2019-12-25,1625.00,38,FURNISHED_FLAT
2019-06-20,2150.00,70,FURNISHED_FLAT
2020-01-13,1625.00,38,"APARTMENT, FURNISHED_FLAT"
2021-02-12,3683.00,105,"APARTMENT, FURNISHED_FLAT"
2020-05-19,1950.00,105,"APARTMENT, FURNISHED_FLAT"
2020-06-04,2850.00,70,"APARTMENT, FURNISHED_FLAT"
2019-12-18,4715.00,70,FURNISHED_FLAT
2020-07-17,2325.00,75,"APARTMENT, FURNISHED_FLAT"
2020-02-21,1950.00,70,"APARTMENT, FURNISHED_FLAT"
2020-06-17,1060.00,85,"APARTMENT, FURNISHED_FLAT"
2020-06-27,4550.00,125,"APARTMENT, FURNISHED_FLAT"
2020-06-15,2850.00,70,"APARTMENT, FURNISHED_FLAT"
2018-03-29,5323.00,125,FURNISHED_FLAT
2020-07-04,1060.00,95,"APARTMENT, FURNISHED_FLAT"
2020-01-16,2850.00,70,"APARTMENT, FURNISHED_FLAT"
2020-09-10,5350.00,150,"APARTMENT, FURNISHED_FLAT"
2020-09-01,5550.00,158,"APARTMENT, FURNISHED_FLAT"
2020-07-07,4850.00,135,"APARTMENT, FURNISHED_FLAT"
2019-08-31,1580.00,45,APARTMENT
2021-01-25,1800.00,50,"APARTMENT, FURNISHED_FLAT"
2018-11-14,456.00,,SINGLE_GARAGE
2020-02-07,1625.00,38,"APARTMENT, FURNISHED_FLAT"
2018-06-27,3950.00,105,FURNISHED_FLAT
2019-10-30,2050.00,90,FURNISHED_FLAT
2021-05-06,2550.00,75,"APARTMENT, FURNISHED_FLAT"
2019-10-18,6717.00,105,FURNISHED_FLAT
2019-06-01,2350.00,70,FURNISHED_FLAT
2021-01-21,3250.00,115,"APARTMENT, FURNISHED_FLAT"
2018-08-30,3950.00,125,FURNISHED_FLAT
2020-03-27,2550.00,,"APARTMENT, DUPLEX, MAISONETTE"
2021-07-06,4450.00,135,"APARTMENT, FURNISHED_FLAT"
2020-06-25,1550.00,42,"APARTMENT, FURNISHED_FLAT"
2021-05-15,4450.00,135,"APARTMENT, FURNISHED_FLAT"
2020-05-05,1625.00,38,"APARTMENT, FURNISHED_FLAT"
2018-07-22,1450.00,70,FURNISHED_FLAT
2019-04-08,3750.00,127,FURNISHED_FLAT
2019-07-05,2650.00,70,FURNISHED_FLAT
2020-11-20,5550.00,195,"APARTMENT, FURNISHED_FLAT"
2018-07-09,4410.00,70,FURNISHED_FLAT
2018-10-17,1650.00,38,FURNISHED_FLAT
2020-08-26,1800.00,50,"APARTMENT, FURNISHED_FLAT"
2021-12-02,1525.00,38,"APARTMENT, FURNISHED_FLAT"
2018-10-26,2250.00,70,FURNISHED_FLAT
2018-01-14,4250.00,150,FURNISHED_FLAT
2020-12-19,3250.00,125,"APARTMENT, FURNISHED_FLAT"
2019-05-06,1500.00,90,FURNISHED_FLAT
2018-03-17,4550.00,125,FURNISHED_FLAT
2019-12-15,1750.00,70,"APARTMENT, FURNISHED_FLAT"
2020-04-27,1975.00,115,"APARTMENT, FURNISHED_FLAT"
2021-04-28,2950.00,105,"APARTMENT, FLAT"
2021-02-09,3650.00,150,"APARTMENT, FLAT"
2020-09-04,3950.00,150,"APARTMENT, FLAT"
2019-12-01,4150.00,143,APARTMENT
2020-01-04,1350.00,80,"APARTMENT, FURNISHED_FLAT"
2019-07-20,3650.00,100,FURNISHED_FLAT
2020-03-20,2325.00,70,"APARTMENT, FURNISHED_FLAT"
2021-03-30,4750.00,158,"APARTMENT, FURNISHED_FLAT"
2021-06-19,3250.00,85,"APARTMENT, FURNISHED_FLAT"
2021-03-05,1950.00,125,"APARTMENT, FURNISHED_FLAT"
2021-09-13,1425.00,65,"APARTMENT, FURNISHED_FLAT"
2018-03-13,1950.00,50,FURNISHED_FLAT
2019-08-25,4715.00,45,FURNISHED_FLAT
2019-12-08,4150.00,143,APARTMENT
2019-11-20,1750.00,125,FURNISHED_FLAT
2020-11-11,2850.00,70,"APARTMENT, FURNISHED_FLAT"
2019-08-01,1085.00,70,FURNISHED_FLAT
2019-05-27,4500.00,150,FURNISHED_FLAT
2021-09-26,2050.00,55,"APARTMENT, FURNISHED_FLAT"
2021-03-25,2585.00,70,"APARTMENT, FURNISHED_FLAT"
2021-03-19,3650.00,150,"APARTMENT, FLAT"
2019-08-01,1675.00,50,FURNISHED_FLAT
2019-07-16,2350.00,55,FURNISHED_FLAT
2018-06-17,3950.00,135,FURNISHED_FLAT
2019-11-18,4350.00,135,FURNISHED_FLAT
2021-06-02,3402.00,75,"APARTMENT, FURNISHED_FLAT"
2020-03-20,4950.00,148,"APARTMENT, FURNISHED_FLAT"
2019-03-04,5500.00,135,FURNISHED_FLAT
2018-04-16,4117.00,125,FURNISHED_FLAT
2020-05-13,3498.00,125,"APARTMENT, FURNISHED_FLAT"
2021-02-12,2250.00,75,"APARTMENT, FURNISHED_FLAT"
2021-10-19,2250.00,55,"APARTMENT, FURNISHED_FLAT"
2020-04-21,1625.00,40,"APARTMENT, FURNISHED_FLAT"
2021-11-05,2050.00,55,"APARTMENT, FURNISHED_FLAT"
2021-03-30,4550.00,125,"APARTMENT, FURNISHED_FLAT"
2019-12-30,1350.00,70,FURNISHED_FLAT
2020-01-13,4850.00,135,"APARTMENT, FURNISHED_FLAT"
2019-11-14,2570.00,105,APARTMENT
2020-12-10,3498.00,135,"APARTMENT, FURNISHED_FLAT"
2019-12-14,2590.00,100,APARTMENT
2018-06-23,3350.00,105,FURNISHED_FLAT
2020-04-03,1625.00,38,"APARTMENT, FURNISHED_FLAT"
2019-11-07,4950.00,125,FURNISHED_FLAT
2021-06-02,1850.00,90,"APARTMENT, FURNISHED_FLAT"
2018-11-14,2450.00,120,FURNISHED_FLAT
2020-11-09,1750.00,55,"APARTMENT, FURNISHED_FLAT"
2020-10-13,5350.00,150,"APARTMENT, FURNISHED_FLAT"
2018-05-07,1925.00,105,FURNISHED_FLAT
2019-03-02,1550.00,70,FURNISHED_FLAT
2019-07-26,7150.00,135,FURNISHED_FLAT
2021-04-09,2550.00,75,"APARTMENT, FURNISHED_FLAT"
2020-07-24,5550.00,158,"APARTMENT, FURNISHED_FLAT"
2019-04-29,3950.00,135,FURNISHED_FLAT
2020-03-03,6283.00,105,"APARTMENT, FURNISHED_FLAT"
2020-03-11,4950.00,158,"APARTMENT, FURNISHED_FLAT"
2019-07-24,4050.00,125,FURNISHED_FLAT
2019-09-23,6283.00,115,FURNISHED_FLAT
2020-04-30,3498.00,70,"APARTMENT, FURNISHED_FLAT"
2020-05-09,4550.00,150,"APARTMENT, FURNISHED_FLAT"
2021-04-16,1850.00,85,"APARTMENT, FURNISHED_FLAT"
2020-06-23,2595.00,65,"APARTMENT, FURNISHED_FLAT"
2020-01-13,2650.00,90,"APARTMENT, DUPLEX, MAISONETTE"
2019-10-31,6717.00,105,FURNISHED_FLAT
2020-03-31,3498.00,65,"APARTMENT, FURNISHED_FLAT"
2019-11-07,1850.00,65,FURNISHED_FLAT
2019-02-05,4550.00,125,FURNISHED_FLAT
2020-05-07,3750.00,110,"APARTMENT, FURNISHED_FLAT"
2020-05-15,5157.00,115,"APARTMENT, FURNISHED_FLAT"
2020-10-16,1750.00,50,"APARTMENT, FURNISHED_FLAT"
2021-07-13,5019.00,125,"APARTMENT, FURNISHED_FLAT"
2018-12-19,2100.00,70,FURNISHED_FLAT
2018-03-13,8365.00,80,FURNISHED_FLAT
2021-11-07,3950.00,130,"APARTMENT, FURNISHED_FLAT"
2019-03-05,2790.00,95,APARTMENT
2018-05-07,456.00,,SINGLE_GARAGE
2021-05-07,4350.00,125,"APARTMENT, FURNISHED_FLAT"
2021-04-09,2350.00,75,"APARTMENT, FURNISHED_FLAT"
2020-06-05,2325.00,70,"APARTMENT, FURNISHED_FLAT"
2018-01-28,,125,FURNISHED_FLAT
2020-11-16,3150.00,110,"APARTMENT, FLAT"
2021-05-13,3525.00,105,"APARTMENT, FURNISHED_FLAT"
2018-03-07,1650.00,38,FURNISHED_FLAT
2020-12-21,2425.00,70,"APARTMENT, FURNISHED_FLAT"
2020-10-21,456.00,,SINGLE_GARAGE
2019-02-07,3950.00,150,APARTMENT
2020-06-11,1625.00,40,"APARTMENT, FURNISHED_FLAT"
2020-01-25,2650.00,,"APARTMENT, DUPLEX, MAISONETTE"
2019-09-28,2050.00,70,FURNISHED_FLAT
2019-11-14,1150.00,105,FURNISHED_FLAT
2019-12-12,4950.00,143,FURNISHED_FLAT
2020-09-18,3498.00,125,"APARTMENT, FURNISHED_FLAT"
2020-06-23,5157.00,105,"APARTMENT, FURNISHED_FLAT"
2019-10-10,3250.00,70,FURNISHED_FLAT
2019-12-01,5550.00,150,FURNISHED_FLAT
2018-01-28,2350.00,70,FURNISHED_FLAT
2021-01-24,3250.00,110,"APARTMENT, FURNISHED_FLAT"
2020-07-16,2775.00,70,"APARTMENT, FURNISHED_FLAT"
2020-06-25,3950.00,115,"APARTMENT, FURNISHED_FLAT"
2020-02-21,2850.00,70,"APARTMENT, FURNISHED_FLAT"
2020-07-08,1950.00,90,"APARTMENT, FURNISHED_FLAT"
2020-06-03,3423.00,85,"APARTMENT, FURNISHED_FLAT"
2018-09-14,1650.00,38,FURNISHED_FLAT
2020-12-01,1625.00,45,"APARTMENT, FURNISHED_FLAT"
2018-10-09,2250.00,70,FURNISHED_FLAT
2018-09-25,3950.00,135,FURNISHED_FLAT
2021-04-28,3650.00,125,"APARTMENT, FURNISHED_FLAT"
2019-08-06,3250.00,70,FURNISHED_FLAT
2020-03-10,3802.00,70,"APARTMENT, FURNISHED_FLAT"
2020-10-10,4500.00,125,"APARTMENT, FURNISHED_FLAT"
2020-09-04,1950.00,75,"APARTMENT, FURNISHED_FLAT"
2021-04-28,3490.00,100,"APARTMENT, FURNISHED_FLAT"
2018-12-29,3950.00,150,APARTMENT
2018-09-14,4250.00,135,FURNISHED_FLAT
2021-01-30,4650.00,143,"APARTMENT, FURNISHED_FLAT"
2020-12-14,2150.00,105,"APARTMENT, FURNISHED_FLAT"
2021-10-08,,85,"APARTMENT, FURNISHED_FLAT"
2019-09-16,2650.00,70,FURNISHED_FLAT
2020-11-30,3750.00,150,"APARTMENT, FLAT"
2018-09-17,2250.00,70,FURNISHED_FLAT
2020-10-02,5550.00,158,"APARTMENT, FURNISHED_FLAT"
2021-02-12,3498.00,70,"APARTMENT, FURNISHED_FLAT"
2020-03-22,8365.00,135,"APARTMENT, FURNISHED_FLAT"
2020-01-20,6717.00,125,"APARTMENT, FURNISHED_FLAT"
2018-04-06,2450.00,70,FURNISHED_FLAT
2021-09-22,3850.00,120,"APARTMENT, FURNISHED_FLAT"
2020-01-22,3346.00,65,"APARTMENT, FURNISHED_FLAT"
2018-08-09,2250.00,70,FURNISHED_FLAT
2021-01-24,4500.00,130,"APARTMENT, FURNISHED_FLAT"
2021-04-14,1850.00,70,"APARTMENT, FURNISHED_FLAT"
2020-04-25,1550.00,38,"APARTMENT, FURNISHED_FLAT"
2019-01-29,3650.00,105,FURNISHED_FLAT
2020-05-13,3950.00,150,"APARTMENT, FLAT"
2021-05-26,3950.00,110,"APARTMENT, FURNISHED_FLAT"
2020-11-06,4350.00,125,"APARTMENT, FURNISHED_FLAT"
2021-10-29,1525.00,39,"APARTMENT, FURNISHED_FLAT"
2019-08-06,4250.00,125,FURNISHED_FLAT
2020-10-13,4500.00,125,"APARTMENT, FURNISHED_FLAT"
2019-05-02,950.00,70,FURNISHED_FLAT
2020-06-15,1550.00,38,"APARTMENT, FURNISHED_FLAT"
2021-10-02,2700.00,65,"APARTMENT, FURNISHED_FLAT"
2021-05-12,3857.00,120,"APARTMENT, FURNISHED_FLAT"
2018-09-25,2190.00,70,FURNISHED_FLAT
2019-09-25,5550.00,125,FURNISHED_FLAT
2019-12-26,4550.00,80,FURNISHED_FLAT
2020-08-17,1550.00,38,"APARTMENT, FURNISHED_FLAT"
2020-06-03,2595.00,70,"APARTMENT, FURNISHED_FLAT"
2019-12-11,2075.00,125,FURNISHED_FLAT
2020-01-06,1050.00,75,"APARTMENT, FURNISHED_FLAT"
2019-06-19,6175.00,115,FURNISHED_FLAT
2018-10-19,550.00,105,FURNISHED_FLAT
2021-08-24,3650.00,150,"APARTMENT, FLAT"
2020-06-03,5157.00,125,"APARTMENT, FURNISHED_FLAT"
2020-05-29,3150.00,105,"APARTMENT, FLAT"
2020-08-26,4290.00,80,"APARTMENT, FURNISHED_FLAT"
2021-05-20,2850.00,70,"APARTMENT, FURNISHED_FLAT"
2021-01-27,1625.00,38,"APARTMENT, FURNISHED_FLAT"
2021-04-16,3402.00,70,"APARTMENT, FURNISHED_FLAT"
2019-11-18,2075.00,135,FURNISHED_FLAT
2018-07-22,4410.00,70,FURNISHED_FLAT
2019-10-04,3650.00,125,FURNISHED_FLAT
2019-03-04,2700.00,70,FURNISHED_FLAT
2020-10-21,2150.00,120,"APARTMENT, FURNISHED_FLAT"
2021-12-22,4950.00,150,"APARTMENT, FURNISHED_FLAT"
2020-01-18,2075.00,125,"APARTMENT, FURNISHED_FLAT"
2019-03-16,3950.00,150,APARTMENT
2020-02-07,2500.00,75,"APARTMENT, FURNISHED_FLAT"
2020-12-27,1750.00,50,"APARTMENT, FURNISHED_FLAT"
2019-07-25,1875.00,50,FURNISHED_FLAT
2019-11-25,1750.00,65,FURNISHED_FLAT
2021-08-26,2050.00,55,"APARTMENT, FURNISHED_FLAT"
2021-07-17,2450.00,70,"APARTMENT, FURNISHED_FLAT"
2021-08-05,2850.00,70,"APARTMENT, FURNISHED_FLAT"
2020-09-27,2425.00,70,"APARTMENT, FURNISHED_FLAT"
2019-08-19,1650.00,70,FURNISHED_FLAT
2019-12-31,2750.00,105,"APARTMENT, FURNISHED_FLAT"
2020-09-15,1950.00,125,"APARTMENT, FURNISHED_FLAT"
2020-07-07,1550.00,38,"APARTMENT, FURNISHED_FLAT"
2019-10-10,1450.00,70,FURNISHED_FLAT
2021-04-03,4850.00,150,"APARTMENT, FURNISHED_FLAT"
2020-09-01,4850.00,135,"APARTMENT, FURNISHED_FLAT"
2019-10-26,3650.00,125,FURNISHED_FLAT
2019-01-15,2400.00,70,FURNISHED_FLAT
2020-04-18,2850.00,70,"APARTMENT, FURNISHED_FLAT"
2021-02-17,1625.00,38,"APARTMENT, FURNISHED_FLAT"
2019-12-08,5850.00,115,FURNISHED_FLAT
2020-04-25,3950.00,,OFFICE
2020-10-02,4550.00,120,"APARTMENT, FURNISHED_FLAT"
2020-01-16,4106.00,65,"APARTMENT, FURNISHED_FLAT"
2021-11-05,1950.00,75,"APARTMENT, FURNISHED_FLAT"
2019-06-11,7908.00,135,FURNISHED_FLAT
2021-06-26,1850.00,55,"APARTMENT, FURNISHED_FLAT"
2018-02-08,,150,APARTMENT
2020-12-12,3150.00,105,"APARTMENT, FLAT"
2019-08-19,4715.00,70,FURNISHED_FLAT
2020-06-12,3423.00,105,"APARTMENT, FURNISHED_FLAT"
2020-11-01,4350.00,125,"APARTMENT, FURNISHED_FLAT"
2018-06-01,6844.00,65,FURNISHED_FLAT
2020-10-23,3498.00,125,"APARTMENT, FURNISHED_FLAT"
2021-09-13,1750.00,40,"APARTMENT, FURNISHED_FLAT"
2019-11-25,3650.00,150,APARTMENT
2020-11-05,1625.00,40,"APARTMENT, FURNISHED_FLAT"
2019-04-26,1425.00,70,FURNISHED_FLAT
2019-08-02,2790.00,105,APARTMENT
2020-04-22,3950.00,125,"APARTMENT, FURNISHED_FLAT"
2021-10-08,2950.00,85,"APARTMENT, FURNISHED_FLAT"
2019-08-14,2790.00,105,APARTMENT
2019-11-17,4950.00,143,FURNISHED_FLAT
2020-08-18,1625.00,38,"APARTMENT, FURNISHED_FLAT"
2020-05-05,1625.00,40,"APARTMENT, FURNISHED_FLAT"
2021-01-05,4350.00,115,"APARTMENT, FURNISHED_FLAT"
2020-07-06,3498.00,75,"APARTMENT, FURNISHED_FLAT"
2020-03-22,3950.00,115,"APARTMENT, FURNISHED_FLAT"
2020-10-17,1750.00,50,"APARTMENT, FURNISHED_FLAT"
2021-07-06,3857.00,115,"APARTMENT, FURNISHED_FLAT"
2019-08-28,1675.00,45,FURNISHED_FLAT
2021-09-13,2550.00,65,"APARTMENT, FURNISHED_FLAT"
2020-05-14,2850.00,75,"APARTMENT, FURNISHED_FLAT"
2019-08-19,4715.00,38,FURNISHED_FLAT
2021-09-29,2750.00,70,"APARTMENT, FURNISHED_FLAT"
2020-10-29,2850.00,70,"APARTMENT, FURNISHED_FLAT"
2019-08-03,1650.00,70,FURNISHED_FLAT
2019-11-18,1650.00,38,FURNISHED_FLAT
2020-04-16,1625.00,40,"APARTMENT, FURNISHED_FLAT"
2021-10-13,4450.00,135,"APARTMENT, FURNISHED_FLAT"
2019-05-13,4250.00,125,FURNISHED_FLAT
2020-12-23,2350.00,70,"APARTMENT, FURNISHED_FLAT"
2021-06-21,3650.00,150,"APARTMENT, FLAT"
2021-12-30,3705.00,115,"APARTMENT, FURNISHED_FLAT"
2020-11-19,3250.00,105,"APARTMENT, FURNISHED_FLAT"
2020-02-06,6283.00,105,"APARTMENT, FURNISHED_FLAT"
2021-09-24,2650.00,65,"APARTMENT, FURNISHED_FLAT"
2019-12-11,2750.00,105,FURNISHED_FLAT
2020-08-04,1550.00,38,"APARTMENT, FURNISHED_FLAT"
2021-10-05,1950.00,70,"APARTMENT, FURNISHED_FLAT"
2019-06-01,3750.00,125,FURNISHED_FLAT
2020-06-21,3498.00,85,"APARTMENT, FURNISHED_FLAT"
2020-09-02,2150.00,110,"APARTMENT, FURNISHED_FLAT"
2020-04-16,5850.00,135,"APARTMENT, FURNISHED_FLAT"
2019-05-24,950.00,70,FURNISHED_FLAT
2021-02-15,2050.00,70,"APARTMENT, FURNISHED_FLAT"
2019-12-14,1875.00,70,FURNISHED_FLAT
2020-05-07,2325.00,75,"APARTMENT, FURNISHED_FLAT"
2019-06-29,6175.00,115,FURNISHED_FLAT
2019-06-02,1690.00,38,FURNISHED_FLAT
2018-09-12,3550.00,105,FURNISHED_FLAT
2020-02-27,6717.00,135,"APARTMENT, FURNISHED_FLAT"
2020-09-02,1750.00,50,"APARTMENT, FURNISHED_FLAT"
2019-11-07,1750.00,125,FURNISHED_FLAT
2019-09-21,4715.00,70,FURNISHED_FLAT
2020-02-21,4950.00,158,"APARTMENT, FURNISHED_FLAT"
2019-11-25,2250.00,105,FURNISHED_FLAT
2021-05-04,1625.00,38,"APARTMENT, FURNISHED_FLAT"
2019-05-27,2100.00,65,FURNISHED_FLAT
2020-06-17,1625.00,40,"APARTMENT, FURNISHED_FLAT"
2021-12-14,2350.00,70,"APARTMENT, FURNISHED_FLAT"
2018-12-30,3300.00,105,FURNISHED_FLAT
2020-04-25,2850.00,70,"APARTMENT, FURNISHED_FLAT"
2020-07-16,1850.00,50,"APARTMENT, FURNISHED_FLAT"
2019-09-16,2790.00,105,APARTMENT
2020-01-18,4106.00,85,"APARTMENT, FURNISHED_FLAT"
2019-08-11,1085.00,70,FURNISHED_FLAT
2018-02-21,,115,FURNISHED_FLAT
2021-01-13,1990.00,70,"APARTMENT, FURNISHED_FLAT"
2021-01-26,2950.00,110,"APARTMENT, FLAT"
2021-02-05,3683.00,55,"APARTMENT, FURNISHED_FLAT"
2019-10-23,3358.00,70,FURNISHED_FLAT
2020-12-11,1850.00,50,"APARTMENT, FURNISHED_FLAT"
2020-11-05,1750.00,55,"APARTMENT, FURNISHED_FLAT"
2019-03-15,2790.00,95,APARTMENT
2021-02-26,2250.00,70,"APARTMENT, FURNISHED_FLAT"
2019-07-26,4250.00,135,FURNISHED_FLAT
2021-04-12,1950.00,120,"APARTMENT, FURNISHED_FLAT"
2021-08-05,2750.00,60,"APARTMENT, FURNISHED_FLAT"
2019-06-11,7908.00,135,FURNISHED_FLAT
2020-09-12,4500.00,126,"APARTMENT, FURNISHED_FLAT"
2021-01-10,2250.00,75,"APARTMENT, FURNISHED_FLAT"
2019-11-07,3950.00,125,FURNISHED_FLAT
2019-04-26,2790.00,95,APARTMENT
2019-06-26,2200.00,70,FURNISHED_FLAT
2020-06-04,1550.00,40,"APARTMENT, FURNISHED_FLAT"
2018-02-21,2350.00,70,FURNISHED_FLAT
2020-01-29,1625.00,38,"APARTMENT, FURNISHED_FLAT"
2020-10-02,4290.00,80,"APARTMENT, FURNISHED_FLAT"
2019-10-13,1650.00,38,FURNISHED_FLAT
2020-02-06,6283.00,105,"APARTMENT, FURNISHED_FLAT"
2020-09-19,4550.00,135,"APARTMENT, FURNISHED_FLAT"
2019-12-05,1350.00,100,FURNISHED_FLAT
2018-07-16,3950.00,125,FURNISHED_FLAT
2021-04-30,3650.00,150,"APARTMENT, FLAT"
2021-03-18,2750.00,70,"APARTMENT, FURNISHED_FLAT"
2021-09-29,2350.00,70,"APARTMENT, FURNISHED_FLAT"
2020-06-24,4550.00,136,"APARTMENT, FURNISHED_FLAT"
2019-12-21,1750.00,125,FURNISHED_FLAT
2019-12-15,1625.00,38,FURNISHED_FLAT
2020-12-09,3150.00,105,"APARTMENT, FLAT"
2021-04-28,3650.00,150,"APARTMENT, FLAT"
2018-07-01,1250.00,105,FURNISHED_FLAT
2021-01-20,2650.00,70,"APARTMENT, FURNISHED_FLAT"
2020-01-22,1625.00,38,"APARTMENT, FURNISHED_FLAT"
2019-11-26,6717.00,105,FURNISHED_FLAT
2021-02-20,,55,"APARTMENT, FURNISHED_FLAT"
2020-05-05,5850.00,135,"APARTMENT, FURNISHED_FLAT"
2019-11-12,1750.00,65,FURNISHED_FLAT
2020-01-27,1495.00,70,"APARTMENT, FURNISHED_FLAT"
2020-01-13,3150.00,95,"APARTMENT, FLAT"
2021-01-26,2350.00,70,"APARTMENT, FURNISHED_FLAT"
2018-05-16,2975.00,125,FURNISHED_FLAT
2020-11-06,3650.00,150,"APARTMENT, FLAT"
2020-09-03,2750.00,75,"APARTMENT, FURNISHED_FLAT"
2018-06-16,3950.00,135,FURNISHED_FLAT
2018-08-05,1650.00,38,FURNISHED_FLAT
2019-08-23,4450.00,135,FURNISHED_FLAT
2019-12-04,3850.00,105,FURNISHED_FLAT
2019-11-17,5550.00,150,FURNISHED_FLAT
2019-02-07,2850.00,,PRACTICE
2020-01-10,2950.00,115,"APARTMENT, FURNISHED_FLAT"
2020-07-17,4290.00,90,"APARTMENT, FURNISHED_FLAT"
2020-01-10,1450.00,70,"APARTMENT, FURNISHED_FLAT"
2021-04-10,3857.00,125,"APARTMENT, FURNISHED_FLAT"
2019-10-30,1550.00,105,FURNISHED_FLAT
2021-02-08,2850.00,70,"APARTMENT, FURNISHED_FLAT"
2021-06-11,3857.00,115,"APARTMENT, FURNISHED_FLAT"
2019-09-04,2650.00,70,FURNISHED_FLAT
2021-01-22,1950.00,75,"APARTMENT, FURNISHED_FLAT"
2021-03-07,1060.00,60,"APARTMENT, FURNISHED_FLAT"
2020-10-28,4290.00,90,"APARTMENT, FURNISHED_FLAT"
2018-03-15,1575.00,38,FURNISHED_FLAT
2020-05-25,3950.00,150,"APARTMENT, FLAT"
2020-01-09,4550.00,125,"APARTMENT, FURNISHED_FLAT"
2019-07-18,2850.00,70,FURNISHED_FLAT
2019-08-15,1675.00,45,FURNISHED_FLAT
2020-05-29,1190.00,,OFFICE
2021-02-15,1750.00,55,"APARTMENT, FURNISHED_FLAT"
2020-06-11,1950.00,90,"APARTMENT, FURNISHED_FLAT"
2018-06-27,1890.00,70,FURNISHED_FLAT
2021-02-28,1690.00,125,"APARTMENT, FURNISHED_FLAT"
2018-10-26,3950.00,105,FURNISHED_FLAT
2020-03-06,3802.00,125,"APARTMENT, FURNISHED_FLAT"
2018-08-20,1625.00,38,FURNISHED_FLAT
2020-06-09,1625.00,40,"APARTMENT, FURNISHED_FLAT"
2018-09-20,456.00,,SINGLE_GARAGE
2020-02-06,11406.00,135,"APARTMENT, FURNISHED_FLAT"
2019-04-27,1500.00,90,FURNISHED_FLAT
2019-04-02,3600.00,100,FURNISHED_FLAT
2019-11-26,2450.00,105,FURNISHED_FLAT
2018-11-26,1475.00,125,FURNISHED_FLAT
2018-06-15,6844.00,70,FURNISHED_FLAT
2020-05-22,1060.00,90,"APARTMENT, FURNISHED_FLAT"
2020-04-03,3802.00,125,"APARTMENT, FURNISHED_FLAT"
