DATE,PRICE,SPACE,SPACE_binned,CATEGORIES,median_PRICE_CATEGORY_SPACE_binned_DATE,CATEGORY_N_DATES
2018-05-04,1460.0,71.0,"(50, 100]","APARTMENT, FLAT",1310.0,1370
2018-05-04,1130.0,48.0,"(0, 50]","APARTMENT, FLAT",990.0,1370
2018-05-04,1310.0,75.0,"(50, 100]","APARTMENT, FLAT",1310.0,1370
2018-05-04,990.0,50.0,"(0, 50]","APARTMENT, FLAT",990.0,1370
2018-05-04,1470.0,64.0,"(50, 100]","APARTMENT, FLAT",1310.0,1370
2018-05-04,1290.0,82.0,"(50, 100]","APARTMENT, FLAT",1310.0,1370
2018-05-04,1320.0,56.0,"(50, 100]","APARTMENT, FLAT",1310.0,1370
2018-05-04,1399.0,71.0,"(50, 100]","APARTMENT, FLAT",1310.0,1370
2018-05-04,1320.0,61.0,"(50, 100]","APARTMENT, FLAT",1310.0,1370
2018-05-04,1070.0,70.0,"(50, 100]","APARTMENT, FLAT",1310.0,1370
2018-05-04,2011.0,111.0,"(100, 150]","APARTMENT, FLAT",2070.5,1370
2018-05-04,1210.0,66.0,"(50, 100]","APARTMENT, FLAT",1310.0,1370
2018-05-04,700.0,29.0,"(0, 50]","APARTMENT, FURNISHED_FLAT",700.0,996
2018-05-04,600.0,38.0,"(0, 50]","APARTMENT, FLAT",990.0,1370
2018-05-04,1050.0,45.0,"(0, 50]","APARTMENT, FLAT",990.0,1370
2018-05-04,1850.0,120.0,"(100, 150]","APARTMENT, FURNISHED_FLAT",1850.0,996
2018-05-04,1050.0,50.0,"(0, 50]","APARTMENT, FLAT",990.0,1370
2018-05-04,290.0,20.0,"(0, 50]","APARTMENT, SINGLE_ROOM",370.0,224
2018-05-04,865.0,52.0,"(50, 100]","APARTMENT, FLAT",1310.0,1370
2018-05-04,1450.0,100.0,"(50, 100]","APARTMENT, FLAT",1310.0,1370
2018-05-04,2130.0,111.0,"(100, 150]","APARTMENT, FLAT",2070.5,1370
2018-05-04,1000.0,95.0,"(50, 100]","APARTMENT, FLAT",1310.0,1370
2018-05-04,450.0,14.0,"(0, 50]","APARTMENT, SINGLE_ROOM",370.0,224
2018-05-04,1900.0,96.0,"(50, 100]","APARTMENT, FLAT",1310.0,1370
2018-05-05,680.0,37.0,"(0, 50]","APARTMENT, FLAT",670.0,1370
2018-05-05,2650.0,120.0,"(100, 150]","APARTMENT, FLAT",2365.0,1370
2018-05-05,670.0,30.0,"(0, 50]","APARTMENT, FLAT",670.0,1370
2018-05-05,1450.0,82.0,"(50, 100]","APARTMENT, FLAT",1450.0,1370
2018-05-05,2080.0,112.0,"(100, 150]","APARTMENT, FLAT",2365.0,1370
2018-05-05,1900.0,98.0,"(50, 100]","APARTMENT, FLAT",1450.0,1370
2018-05-05,865.0,52.0,"(50, 100]","APARTMENT, FLAT",1450.0,1370
2018-05-05,650.0,28.0,"(0, 50]","APARTMENT, FLAT",670.0,1370
2018-05-06,2550.0,90.0,"(50, 100]","APARTMENT, FLAT",2550.0,1370
2018-05-07,1800.0,70.0,"(50, 100]","APARTMENT, FLAT",1420.0,1370
2018-05-07,3050.0,106.0,"(100, 150]","APARTMENT, DUPLEX, MAISONETTE",3050.0,451
2018-05-07,2250.0,100.0,"(50, 100]","APARTMENT, FURNISHED_FLAT",3330.0,996
2018-05-07,1440.0,90.0,"(50, 100]","APARTMENT, FLAT",1420.0,1370
2018-05-07,1440.0,76.0,"(50, 100]","APARTMENT, FLAT",1420.0,1370
2018-05-07,1950.0,142.0,"(100, 150]","APARTMENT, FURNISHED_FLAT",1937.5,996
2018-05-07,2150.0,108.0,"(100, 150]","HOUSE, SINGLE_HOUSE",2150.0,166
2018-05-07,2550.0,100.0,"(50, 100]","APARTMENT, FLAT",1420.0,1370
2018-05-07,2490.0,103.0,"(100, 150]","APARTMENT, FLAT",2490.0,1370
2018-05-07,710.0,17.0,"(0, 50]","APARTMENT, SINGLE_ROOM",710.0,224
2018-05-07,1400.0,85.0,"(50, 100]","APARTMENT, FLAT",1420.0,1370
2018-05-07,4410.0,90.0,"(50, 100]","APARTMENT, FURNISHED_FLAT",3330.0,996
2018-05-07,865.0,61.0,"(50, 100]","APARTMENT, FLAT",1420.0,1370
2018-05-07,1150.0,51.0,"(50, 100]","APARTMENT, FLAT",1420.0,1370
2018-05-07,940.0,57.0,"(50, 100]","APARTMENT, FLAT",1420.0,1370
2018-05-07,1000.0,53.0,"(50, 100]","APARTMENT, FLAT",1420.0,1370
2018-05-07,1630.0,69.0,"(50, 100]","APARTMENT, FLAT",1420.0,1370
2018-05-07,1925.0,105.0,"(100, 150]","APARTMENT, FURNISHED_FLAT",1937.5,996
2018-05-07,3950.0,158.0,"(150, 200]","APARTMENT, FLAT",3950.0,1370
2018-05-07,2500.0,155.0,"(150, 200]","APARTMENT, DUPLEX, MAISONETTE",2500.0,451
2018-05-08,1490.0,74.0,"(50, 100]","APARTMENT, FLAT",1300.0,1370
2018-05-08,1875.0,68.0,"(50, 100]","APARTMENT, FURNISHED_FLAT",1875.0,996
2018-05-08,4877.0,152.0,"(150, 200]","APARTMENT, DUPLEX, MAISONETTE",4877.0,451
2018-05-08,1290.0,66.0,"(50, 100]","APARTMENT, FLAT",1300.0,1370
2018-05-08,2150.0,90.0,"(50, 100]","APARTMENT, FLAT",1300.0,1370
2018-05-08,5500.0,185.0,"(150, 200]","APARTMENT, ATTIC_FLAT",5500.0,305
2018-05-08,1070.0,62.0,"(50, 100]","APARTMENT, FLAT",1300.0,1370
2018-05-08,3100.0,118.0,"(100, 150]","APARTMENT, ROOF_FLAT",2525.0,650
2018-05-08,1950.0,103.0,"(100, 150]","APARTMENT, ROOF_FLAT",2525.0,650
2018-05-08,1000.0,54.0,"(50, 100]","APARTMENT, FLAT",1300.0,1370
2018-05-08,1550.0,94.0,"(50, 100]","APARTMENT, FLAT",1300.0,1370
2018-05-08,1320.0,60.0,"(50, 100]","APARTMENT, FLAT",1300.0,1370
2018-05-08,950.0,49.0,"(0, 50]","APARTMENT, FLAT",1030.0,1370
2018-05-08,1050.0,54.0,"(50, 100]","APARTMENT, FLAT",1300.0,1370
2018-05-08,1300.0,74.0,"(50, 100]","APARTMENT, FLAT",1300.0,1370
2018-05-08,1050.0,46.0,"(0, 50]","APARTMENT, FLAT",1030.0,1370
2018-05-08,2600.0,107.0,"(100, 150]","APARTMENT, FLAT",2150.0,1370
2018-05-08,1030.0,47.0,"(0, 50]","APARTMENT, FLAT",1030.0,1370
2018-05-08,1720.0,98.0,"(50, 100]","APARTMENT, ROOF_FLAT",1720.0,650
2018-05-08,2150.0,120.0,"(100, 150]","APARTMENT, FLAT",2150.0,1370
2018-05-08,1890.0,107.0,"(100, 150]","APARTMENT, FLAT",2150.0,1370
2018-05-09,1720.0,98.0,"(50, 100]","APARTMENT, ROOF_FLAT",1720.0,650
2018-05-09,2150.0,90.0,"(50, 100]","APARTMENT, FLAT",1400.0,1370
2018-05-09,3000.0,70.0,"(50, 100]","APARTMENT, FURNISHED_FLAT",2075.0,996
2018-05-09,1845.0,82.0,"(50, 100]","APARTMENT, FLAT",1400.0,1370
2018-05-09,1150.0,70.0,"(50, 100]","APARTMENT, FURNISHED_FLAT",2075.0,996
2018-05-09,1350.0,70.0,"(50, 100]","APARTMENT, FLAT",1400.0,1370
2018-05-09,1150.0,78.0,"(50, 100]","APARTMENT, FLAT",1400.0,1370
2018-05-09,1485.0,89.0,"(50, 100]","APARTMENT, FLAT",1400.0,1370
2018-05-09,1340.0,67.0,"(50, 100]","APARTMENT, FLAT",1400.0,1370
2018-05-09,1400.0,67.0,"(50, 100]","APARTMENT, FLAT",1400.0,1370
2018-05-09,990.0,55.0,"(50, 100]","APARTMENT, FLAT",1400.0,1370
2018-05-09,1970.0,105.0,"(100, 150]","APARTMENT, FLAT",2100.0,1370
2018-05-09,1400.0,78.0,"(50, 100]","APARTMENT, FLAT",1400.0,1370
2018-05-09,1570.0,88.0,"(50, 100]","APARTMENT, FLAT",1400.0,1370
2018-05-09,3440.0,138.0,"(100, 150]","APARTMENT, FLAT",2100.0,1370
2018-05-09,2100.0,110.0,"(100, 150]","APARTMENT, FLAT",2100.0,1370
2018-05-09,1260.0,68.0,"(50, 100]","APARTMENT, FLAT",1400.0,1370
2018-05-09,2140.0,119.0,"(100, 150]","APARTMENT, DUPLEX, MAISONETTE",2252.5,451
2018-05-09,980.0,50.0,"(0, 50]","APARTMENT, FLAT",980.0,1370
2018-05-09,2060.0,112.0,"(100, 150]","HOUSE, BIFAMILIAR_HOUSE",2060.0,40
2018-05-09,1600.0,59.0,"(50, 100]","APARTMENT, FLAT",1400.0,1370
2018-05-09,2365.0,131.0,"(100, 150]","APARTMENT, DUPLEX, MAISONETTE",2252.5,451
2018-05-10,750.0,34.0,"(0, 50]","APARTMENT, FURNISHED_FLAT",813.0,996
2018-05-10,1220.0,61.0,"(50, 100]","APARTMENT, FLAT",1220.0,1370
2018-05-10,813.0,16.0,"(0, 50]","APARTMENT, FURNISHED_FLAT",813.0,996
2018-05-10,1512.0,10.0,"(0, 50]","APARTMENT, FURNISHED_FLAT",813.0,996
2018-05-10,1140.0,59.0,"(50, 100]","APARTMENT, FLAT",1220.0,1370
2018-05-10,3250.0,106.0,"(100, 150]","APARTMENT, FURNISHED_FLAT",3250.0,996
2018-05-10,2500.0,155.0,"(150, 200]","APARTMENT, DUPLEX, MAISONETTE",2500.0,451
2018-05-10,2435.0,104.0,"(100, 150]","APARTMENT, FLAT",2435.0,1370
2018-05-10,1100.0,85.0,"(50, 100]","APARTMENT, FLAT",1220.0,1370
2018-05-10,1220.0,65.0,"(50, 100]","APARTMENT, FLAT",1220.0,1370
2018-05-10,1665.0,95.0,"(50, 100]","APARTMENT, FLAT",1220.0,1370
2018-05-11,1150.0,70.0,"(50, 100]","APARTMENT, FURNISHED_FLAT",1150.0,996
2018-05-11,1580.0,79.0,"(50, 100]","APARTMENT, FLAT",1355.0,1370
2018-05-11,1550.0,58.0,"(50, 100]","APARTMENT, FLAT",1355.0,1370
2018-05-11,1300.0,32.0,"(0, 50]","APARTMENT, FLAT",1050.0,1370
2018-05-11,960.0,72.0,"(50, 100]","APARTMENT, FLAT",1355.0,1370
2018-05-11,1010.0,36.0,"(0, 50]","APARTMENT, FLAT",1050.0,1370
2018-05-11,1350.0,67.0,"(50, 100]","APARTMENT, FLAT",1355.0,1370
2018-05-11,3600.0,125.0,"(100, 150]","APARTMENT, FLAT",2810.0,1370
2018-05-11,1050.0,48.0,"(0, 50]","APARTMENT, FLAT",1050.0,1370
2018-05-11,1080.0,39.0,"(0, 50]","APARTMENT, FLAT",1050.0,1370
2018-05-11,1355.0,73.0,"(50, 100]","APARTMENT, FLAT",1355.0,1370
2018-05-11,790.0,27.0,"(0, 50]","APARTMENT, FLAT",1050.0,1370
2018-05-11,870.0,30.0,"(0, 50]","APARTMENT, FURNISHED_FLAT",870.0,996
2018-05-11,1650.0,67.0,"(50, 100]","APARTMENT, ROOF_FLAT",1650.0,650
2018-05-11,2125.0,100.0,"(50, 100]","APARTMENT, FLAT",1355.0,1370
2018-05-11,2290.0,119.0,"(100, 150]","APARTMENT, LOFT",2290.0,136
2018-05-11,2020.0,112.0,"(100, 150]","APARTMENT, FLAT",2810.0,1370
2018-05-11,1000.0,58.0,"(50, 100]","APARTMENT, FLAT",1355.0,1370
2018-05-12,790.0,27.0,"(0, 50]","APARTMENT, FLAT",790.0,1370
2018-05-12,1150.0,63.0,"(50, 100]","APARTMENT, FLAT",1335.0,1370
2018-05-12,1335.0,55.0,"(50, 100]","APARTMENT, FLAT",1335.0,1370
2018-05-12,2600.0,100.0,"(50, 100]","APARTMENT, DUPLEX, MAISONETTE",2422.5,451
2018-05-12,2245.0,99.0,"(50, 100]","APARTMENT, DUPLEX, MAISONETTE",2422.5,451
2018-05-12,2500.0,155.0,"(150, 200]","APARTMENT, DUPLEX, MAISONETTE",2500.0,451
2018-05-12,1750.0,90.0,"(50, 100]","APARTMENT, FLAT",1335.0,1370
2018-05-12,2390.0,102.0,"(100, 150]","APARTMENT, LOFT",2390.0,136
2018-05-12,990.0,37.0,"(0, 50]","APARTMENT, FURNISHED_FLAT",990.0,996
2018-05-12,1974.0,70.0,"(50, 100]","APARTMENT, FURNISHED_FLAT",1974.0,996
2018-05-12,1335.0,52.0,"(50, 100]","APARTMENT, FLAT",1335.0,1370
2018-05-13,1980.0,82.0,"(50, 100]","APARTMENT, FLAT",1980.0,1370
2018-05-14,911.0,83.0,"(50, 100]","APARTMENT, FLAT",1120.0,1370
2018-05-14,780.0,50.0,"(0, 50]","APARTMENT, FLAT",862.5,1370
2018-05-14,2600.0,100.0,"(50, 100]","APARTMENT, DUPLEX, MAISONETTE",2600.0,451
2018-05-14,620.0,24.0,"(0, 50]","APARTMENT, FLAT",862.5,1370
2018-05-14,3680.0,155.0,"(150, 200]","APARTMENT, FLAT",4090.0,1370
2018-05-14,4500.0,160.0,"(150, 200]","APARTMENT, FLAT",4090.0,1370
2018-05-14,2200.0,89.0,"(50, 100]","APARTMENT, FLAT",1120.0,1370
2018-05-14,975.0,60.0,"(50, 100]","APARTMENT, ROOF_FLAT",975.0,650
2018-05-14,3000.0,70.0,"(50, 100]","APARTMENT, FURNISHED_FLAT",3000.0,996
2018-05-14,945.0,36.0,"(0, 50]","APARTMENT, FLAT",862.5,1370
2018-05-14,980.0,44.0,"(0, 50]","APARTMENT, FLAT",862.5,1370
2018-05-14,1090.0,52.0,"(50, 100]","APARTMENT, FLAT",1120.0,1370
2018-05-14,1150.0,63.0,"(50, 100]","APARTMENT, FLAT",1120.0,1370
2018-05-15,2100.0,112.0,"(100, 150]","APARTMENT, FLAT",2100.0,1370
2018-05-15,1240.0,68.0,"(50, 100]","APARTMENT, FLAT",1280.0,1370
2018-05-15,1235.0,64.0,"(50, 100]","APARTMENT, FLAT",1280.0,1370
2018-05-15,2000.0,100.0,"(50, 100]","APARTMENT, ROOF_FLAT",2000.0,650
2018-05-15,1480.0,70.0,"(50, 100]","APARTMENT, FLAT",1280.0,1370
2018-05-15,1200.0,52.0,"(50, 100]","APARTMENT, FLAT",1280.0,1370
2018-05-15,1940.0,95.0,"(50, 100]","APARTMENT, FLAT",1280.0,1370
2018-05-15,1250.0,64.0,"(50, 100]","APARTMENT, FLAT",1280.0,1370
2018-05-15,1465.0,78.0,"(50, 100]","APARTMENT, FLAT",1280.0,1370
2018-05-15,2700.0,150.0,"(100, 150]","APARTMENT, FLAT",2100.0,1370
2018-05-15,960.0,72.0,"(50, 100]","APARTMENT, FLAT",1280.0,1370
2018-05-15,1790.0,88.0,"(50, 100]","APARTMENT, FLAT",1280.0,1370
2018-05-15,799.0,25.0,"(0, 50]","APARTMENT, FURNISHED_FLAT",799.0,996
2018-05-15,875.0,51.0,"(50, 100]","APARTMENT, FLAT",1280.0,1370
2018-05-15,1150.0,61.0,"(50, 100]","APARTMENT, FLAT",1280.0,1370
2018-05-15,2100.0,131.0,"(100, 150]","APARTMENT, FLAT",2100.0,1370
2018-05-15,580.0,30.0,"(0, 50]","APARTMENT, FLAT",632.0,1370
2018-05-15,930.0,54.0,"(50, 100]","APARTMENT, FLAT",1280.0,1370
2018-05-15,1280.0,75.0,"(50, 100]","APARTMENT, FLAT",1280.0,1370
2018-05-15,1200.0,50.0,"(0, 50]","APARTMENT, FLAT",632.0,1370
2018-05-15,632.0,36.0,"(0, 50]","APARTMENT, FLAT",632.0,1370
2018-05-15,1640.0,75.0,"(50, 100]","APARTMENT, FLAT",1280.0,1370
2018-05-15,1800.0,75.0,"(50, 100]","APARTMENT, FLAT",1280.0,1370
2018-05-15,1445.0,64.0,"(50, 100]","APARTMENT, FLAT",1280.0,1370
2018-05-15,2050.0,89.0,"(50, 100]","APARTMENT, FLAT",1280.0,1370
2018-05-15,1550.0,85.0,"(50, 100]","APARTMENT, FLAT",1280.0,1370
2018-05-15,1180.0,66.0,"(50, 100]","APARTMENT, FLAT",1280.0,1370
2018-05-16,1550.0,85.0,"(50, 100]","APARTMENT, FLAT",1480.0,1370
2018-05-16,1650.0,50.0,"(0, 50]","APARTMENT, FLAT",1200.0,1370
2018-05-16,1480.0,65.0,"(50, 100]","APARTMENT, FLAT",1480.0,1370
2018-05-16,1500.0,76.0,"(50, 100]","APARTMENT, FLAT",1480.0,1370
2018-05-16,1165.0,65.0,"(50, 100]","APARTMENT, FLAT",1480.0,1370
2018-05-16,1890.0,70.0,"(50, 100]","APARTMENT, FURNISHED_FLAT",1890.0,996
2018-05-16,2679.0,93.0,"(50, 100]","APARTMENT, FLAT",1480.0,1370
2018-05-16,1240.0,50.0,"(0, 50]","APARTMENT, FLAT",1200.0,1370
2018-05-16,2200.0,110.0,"(100, 150]","APARTMENT, DUPLEX, MAISONETTE",2295.0,451
2018-05-16,3660.0,45.0,"(0, 50]","APARTMENT, FURNISHED_FLAT",2980.0,996
2018-05-16,1480.0,70.0,"(50, 100]","APARTMENT, FLAT",1480.0,1370
2018-05-16,1590.0,70.0,"(50, 100]","APARTMENT, FLAT",1480.0,1370
2018-05-16,1390.0,72.0,"(50, 100]","APARTMENT, FLAT",1480.0,1370
2018-05-16,1042.0,52.0,"(50, 100]","APARTMENT, FLAT",1480.0,1370
2018-05-16,1670.0,78.0,"(50, 100]","APARTMENT, FLAT",1480.0,1370
2018-05-16,3900.0,200.0,"(150, 200]","HOUSE, BIFAMILIAR_HOUSE",3900.0,40
2018-05-16,2700.0,150.0,"(100, 150]","APARTMENT, FLAT",2800.0,1370
2018-05-16,2300.0,48.0,"(0, 50]","APARTMENT, FURNISHED_FLAT",2980.0,996
2018-05-16,1200.0,50.0,"(0, 50]","APARTMENT, FLAT",1200.0,1370
2018-05-16,2100.0,110.0,"(100, 150]","APARTMENT, ATTIC_FLAT",2650.0,305
2018-05-16,670.0,34.0,"(0, 50]","APARTMENT, FLAT",1200.0,1370
2018-05-16,3200.0,120.0,"(100, 150]","APARTMENT, ATTIC_FLAT",2650.0,305
2018-05-16,2390.0,120.0,"(100, 150]","APARTMENT, DUPLEX, MAISONETTE",2295.0,451
2018-05-16,1100.0,70.0,"(50, 100]","APARTMENT, FLAT",1480.0,1370
2018-05-16,2975.0,125.0,"(100, 150]","APARTMENT, FURNISHED_FLAT",2975.0,996
2018-05-16,2800.0,136.0,"(100, 150]","APARTMENT, FLAT",2800.0,1370
2018-05-16,1590.0,64.0,"(50, 100]","APARTMENT, FLAT",1480.0,1370
2018-05-16,870.0,35.0,"(0, 50]","APARTMENT, FLAT",1200.0,1370
2018-05-16,1260.0,75.0,"(50, 100]","APARTMENT, FLAT",1480.0,1370
2018-05-16,875.0,51.0,"(50, 100]","APARTMENT, FLAT",1480.0,1370
2018-05-16,2835.0,136.0,"(100, 150]","APARTMENT, FLAT",2800.0,1370
2018-05-16,1470.0,70.0,"(50, 100]","APARTMENT, FLAT",1480.0,1370
2018-05-17,1210.0,60.0,"(50, 100]","APARTMENT, FLAT",1270.0,1370
2018-05-17,2265.0,115.0,"(100, 150]","APARTMENT, FLAT",2332.5,1370
2018-05-17,3400.0,161.0,"(150, 200]","APARTMENT, FLAT",3400.0,1370
2018-05-17,1900.0,63.0,"(50, 100]","APARTMENT, FLAT",1270.0,1370
2018-05-17,690.0,45.0,"(0, 50]","APARTMENT, FLAT",700.0,1370
2018-05-17,1750.0,65.0,"(50, 100]","APARTMENT, FURNISHED_FLAT",1789.0,996
2018-05-17,1720.0,99.0,"(50, 100]","APARTMENT, FLAT",1270.0,1370
2018-05-17,1150.0,63.0,"(50, 100]","APARTMENT, FLAT",1270.0,1370
2018-05-17,2400.0,115.0,"(100, 150]","APARTMENT, FLAT",2332.5,1370
2018-05-17,700.0,30.0,"(0, 50]","APARTMENT, ROOF_FLAT",700.0,650
2018-05-17,1400.0,73.0,"(50, 100]","APARTMENT, FLAT",1270.0,1370
2018-05-17,2550.0,158.0,"(150, 200]","APARTMENT, DUPLEX, MAISONETTE",2935.0,451
2018-05-17,1350.0,64.0,"(50, 100]","APARTMENT, FLAT",1270.0,1370
2018-05-17,1500.0,76.0,"(50, 100]","APARTMENT, FLAT",1270.0,1370
2018-05-17,700.0,31.0,"(0, 50]","APARTMENT, FLAT",700.0,1370
2018-05-17,1290.0,70.0,"(50, 100]","APARTMENT, FLAT",1270.0,1370
2018-05-17,890.0,45.0,"(0, 50]","APARTMENT, FLAT",700.0,1370
2018-05-17,1125.0,60.0,"(50, 100]","APARTMENT, ROOF_FLAT",1377.5,650
2018-05-17,1850.0,101.0,"(100, 150]","APARTMENT, FLAT",2332.5,1370
2018-05-17,3320.0,180.0,"(150, 200]","APARTMENT, DUPLEX, MAISONETTE",2935.0,451
2018-05-17,1828.0,60.0,"(50, 100]","APARTMENT, FURNISHED_FLAT",1789.0,996
2018-05-17,1250.0,57.0,"(50, 100]","APARTMENT, FLAT",1270.0,1370
2018-05-17,1200.0,69.0,"(50, 100]","APARTMENT, FLAT",1270.0,1370
2018-05-17,1190.0,61.0,"(50, 100]","APARTMENT, FLAT",1270.0,1370
2018-05-17,1630.0,78.0,"(50, 100]","APARTMENT, ROOF_FLAT",1377.5,650
2018-05-17,1720.0,93.0,"(50, 100]","APARTMENT, FLAT",1270.0,1370
2018-05-17,1230.0,64.0,"(50, 100]","APARTMENT, FLAT",1270.0,1370
2018-05-17,1124.0,61.0,"(50, 100]","APARTMENT, FLAT",1270.0,1370
2018-05-17,2532.0,140.0,"(100, 150]","APARTMENT, FLAT",2332.5,1370
2018-05-18,1145.0,64.0,"(50, 100]","APARTMENT, FLAT",1345.0,1370
2018-05-18,610.0,31.0,"(0, 50]","APARTMENT, FLAT",930.0,1370
2018-05-18,1240.0,62.0,"(50, 100]","APARTMENT, FLAT",1345.0,1370
2018-05-18,1030.0,50.0,"(0, 50]","APARTMENT, FLAT",930.0,1370
2018-05-18,1350.0,72.0,"(50, 100]","APARTMENT, FLAT",1345.0,1370
2018-05-18,1650.0,50.0,"(0, 50]","APARTMENT, FLAT",930.0,1370
2018-05-18,1800.0,90.0,"(50, 100]","APARTMENT, FLAT",1345.0,1370
2018-05-18,2400.0,115.0,"(100, 150]","APARTMENT, FLAT",2332.5,1370
2018-05-18,1450.0,79.0,"(50, 100]","APARTMENT, FLAT",1345.0,1370
2018-05-18,1720.0,99.0,"(50, 100]","APARTMENT, FLAT",1345.0,1370
2018-05-18,660.0,31.0,"(0, 50]","APARTMENT, FLAT",930.0,1370
2018-05-18,2390.0,120.0,"(100, 150]","APARTMENT, DUPLEX, MAISONETTE",2390.0,451
2018-05-18,1670.0,89.0,"(50, 100]","APARTMENT, FLAT",1345.0,1370
2018-05-18,1750.0,104.0,"(100, 150]","APARTMENT, FLAT",2332.5,1370
2018-05-18,1290.0,70.0,"(50, 100]","APARTMENT, FLAT",1345.0,1370
2018-05-18,700.0,31.0,"(0, 50]","APARTMENT, FLAT",930.0,1370
2018-05-18,1000.0,47.0,"(0, 50]","APARTMENT, FLAT",930.0,1370
2018-05-18,1330.0,71.0,"(50, 100]","APARTMENT, FLAT",1345.0,1370
2018-05-18,2265.0,121.0,"(100, 150]","APARTMENT, FLAT",2332.5,1370
2018-05-18,750.0,30.0,"(0, 50]","APARTMENT, FLAT",930.0,1370
2018-05-18,1500.0,83.0,"(50, 100]","APARTMENT, FLAT",1345.0,1370
2018-05-18,1900.0,56.0,"(50, 100]","APARTMENT, FLAT",1345.0,1370
2018-05-18,1250.0,78.0,"(50, 100]","APARTMENT, FLAT",1345.0,1370
2018-05-18,1672.0,77.0,"(50, 100]","APARTMENT, FLAT",1345.0,1370
2018-05-18,1040.0,39.0,"(0, 50]","APARTMENT, FLAT",930.0,1370
2018-05-18,1340.0,66.0,"(50, 100]","APARTMENT, FLAT",1345.0,1370
2018-05-18,1160.0,53.0,"(50, 100]","APARTMENT, FLAT",1345.0,1370
2018-05-18,1550.0,57.0,"(50, 100]","APARTMENT, FLAT",1345.0,1370
2018-05-18,1230.0,58.0,"(50, 100]","APARTMENT, FLAT",1345.0,1370
2018-05-18,860.0,38.0,"(0, 50]","APARTMENT, FLAT",930.0,1370
2018-05-18,1185.0,79.0,"(50, 100]","APARTMENT, FLAT",1345.0,1370
2018-05-18,1550.0,50.0,"(0, 50]","APARTMENT, FLAT",930.0,1370
2018-05-18,2410.0,114.0,"(100, 150]","APARTMENT, FLAT",2332.5,1370
2018-05-19,1670.0,120.0,"(100, 150]","APARTMENT, ROOF_FLAT",1670.0,650
2018-05-19,1185.0,79.0,"(50, 100]","APARTMENT, FLAT",1460.0,1370
2018-05-19,2180.0,112.0,"(100, 150]","APARTMENT, FLAT",2180.0,1370
2018-05-19,1250.0,78.0,"(50, 100]","APARTMENT, FLAT",1460.0,1370
2018-05-19,1320.0,66.0,"(50, 100]","APARTMENT, FLAT",1460.0,1370
2018-05-19,1240.0,62.0,"(50, 100]","APARTMENT, FLAT",1460.0,1370
2018-05-19,1650.0,81.0,"(50, 100]","APARTMENT, FLAT",1460.0,1370
2018-05-19,2030.0,112.0,"(100, 150]","APARTMENT, DUPLEX, MAISONETTE",2030.0,451
2018-05-19,1460.0,71.0,"(50, 100]","APARTMENT, FLAT",1460.0,1370
2018-05-19,1350.0,42.0,"(0, 50]","APARTMENT, FLAT",750.0,1370
2018-05-19,1950.0,96.0,"(50, 100]","APARTMENT, FLAT",1460.0,1370
2018-05-19,1950.0,104.0,"(100, 150]","APARTMENT, FLAT",2180.0,1370
2018-05-19,750.0,38.0,"(0, 50]","APARTMENT, FLAT",750.0,1370
2018-05-19,2265.0,121.0,"(100, 150]","APARTMENT, FLAT",2180.0,1370
2018-05-19,500.0,20.0,"(0, 50]","APARTMENT, FLAT",750.0,1370
2018-05-19,1670.0,89.0,"(50, 100]","APARTMENT, FLAT",1460.0,1370
2018-05-19,7500.0,250.0,"(200, 300]","HOUSE, SINGLE_HOUSE",7500.0,166
2018-05-19,1800.0,78.0,"(50, 100]","APARTMENT, FLAT",1460.0,1370
2018-05-20,1850.0,98.0,"(50, 100]","APARTMENT, ROOF_FLAT",1850.0,650
2018-05-20,6844.0,70.0,"(50, 100]","APARTMENT, FURNISHED_FLAT",6844.0,996
2018-05-21,2400.0,85.0,"(50, 100]","APARTMENT, FURNISHED_FLAT",2400.0,996
2018-05-21,1850.0,98.0,"(50, 100]","APARTMENT, ROOF_FLAT",1850.0,650
2018-05-21,2690.0,106.0,"(100, 150]","APARTMENT, FLAT",2690.0,1370
2018-05-22,740.0,16.0,"(0, 50]","APARTMENT, FLAT",810.0,1370
2018-05-22,1550.0,80.0,"(50, 100]","APARTMENT, FLAT",1587.5,1370
2018-05-22,1320.0,70.0,"(50, 100]","APARTMENT, FLAT",1587.5,1370
2018-05-22,2590.0,110.0,"(100, 150]","APARTMENT, FLAT",2590.0,1370
2018-05-22,4000.0,282.0,"(200, 300]","HOUSE, SINGLE_HOUSE",4000.0,166
2018-05-22,1730.0,70.0,"(50, 100]","APARTMENT, FLAT",1587.5,1370
2018-05-22,140.0,14.0,"(0, 50]","APARTMENT, ATTIC",140.0,61
2018-05-22,1450.0,91.0,"(50, 100]","APARTMENT, FLAT",1587.5,1370
2018-05-22,1790.0,75.0,"(50, 100]","APARTMENT, FLAT",1587.5,1370
2018-05-22,2550.0,90.0,"(50, 100]","APARTMENT, FLAT",1587.5,1370
2018-05-22,1500.0,82.0,"(50, 100]","APARTMENT, FLAT",1587.5,1370
2018-05-22,1800.0,73.0,"(50, 100]","APARTMENT, FLAT",1587.5,1370
2018-05-22,2350.0,124.0,"(100, 150]","APARTMENT, FLAT",2590.0,1370
2018-05-22,1300.0,35.0,"(0, 50]","APARTMENT, FURNISHED_FLAT",1300.0,996
2018-05-22,860.0,20.0,"(0, 50]","APARTMENT, FLAT",810.0,1370
